state_name,state_code,county_name,county_code,year,value
SOUTH DAKOTA,46,YANKTON,135,2005,8353000
MICHIGAN,26,GENESEE,49,2019,2150000
NEBRASKA,31,DOUGLAS,55,2014,5103000
MISSOURI,29,NODAWAY,147,2005,16399000
ILLINOIS,17,WOODFORD,203,2019,22272000
WISCONSIN,55,GREEN,45,2002,9500000
MICHIGAN,26,GRATIOT,57,2015,13150000
MISSOURI,29,CALLAWAY,27,2002,2392000
MARYLAND,24,CAROLINE,11,2006,4540000
DELAWARE,10,SUSSEX,5,2001,15916000
INDIANA,18,RUSH,139,2009,20180000
WISCONSIN,55,OCONTO,83,2011,4706000
SOUTH CAROLINA,45,ALLENDALE,5,2016,1027000
NEBRASKA,31,WAYNE,179,2004,17995700
ILLINOIS,17,CLINTON,27,2019,13112000
NEBRASKA,31,CHEYENNE,33,2008,4011500
MISSOURI,29,FRANKLIN,71,2007,2667000
IOWA,19,AUDUBON,9,2005,18420000
TENNESSEE,47,COFFEE,31,2010,2230000
MICHIGAN,26,MACOMB,99,2013,1830000
IOWA,19,JOHNSON,103,2001,15639000
OHIO,39,UNION,159,2005,7373300
IOWA,19,CARROLL,27,2002,24600000
INDIANA,18,DUBOIS,37,2002,4256600
MINNESOTA,27,RENVILLE,129,2003,36859000
IOWA,19,O BRIEN,141,2006,27092000
WISCONSIN,55,CRAWFORD,23,2019,4988000
OHIO,39,STARK,151,2015,3440000
NEBRASKA,31,LINCOLN,111,2011,34134000
IOWA,19,WINNESHIEK,191,2009,23811000
LOUISIANA,22,TENSAS,107,2015,5887000
WISCONSIN,55,LANGLADE,67,2012,1100000
INDIANA,18,LAKE,89,2004,9909400
WISCONSIN,55,ROCK,105,2001,17970000
NORTH DAKOTA,38,EMMONS,29,2012,11923000
ILLINOIS,17,ST CLAIR,163,2007,11586600
TENNESSEE,47,GILES,55,2014,2110000
IOWA,19,MUSCATINE,139,2003,14200000
KANSAS,20,GREELEY,71,2019,6627000
TEXAS,48,WHARTON,481,2003,3470000
WISCONSIN,55,MARATHON,73,2010,9330000
KANSAS,20,RICE,159,2004,3111000
ARKANSAS,5,LINCOLN,79,2019,3500000
KANSAS,20,WICHITA,203,2005,6320000
SOUTH CAROLINA,45,LEE,61,2014,3061000
IOWA,19,FAYETTE,65,2006,30347000
ILLINOIS,17,DE KALB,37,2010,40598000
NEBRASKA,31,HOLT,89,2010,26567000
IOWA,19,DELAWARE,55,2016,36355000
IOWA,19,ADAIR,1,2009,20078000
MINNESOTA,27,WASHINGTON,163,2018,3559000
MISSOURI,29,HOLT,87,2006,14912000
NEBRASKA,31,JOHNSON,97,2016,8550000
INDIANA,18,MIAMI,103,2000,9815500
ILLINOIS,17,DOUGLAS,41,2003,21664800
NEW YORK,36,CHAUTAUQUA,13,2009,1520100
GEORGIA,13,BURKE,33,2017,1727000
OHIO,39,DEFIANCE,39,2007,6692600
NORTH DAKOTA,38,BARNES,3,2008,18679000
IOWA,19,ADAMS,3,2001,7037000
COLORADO,8,KIT CARSON,63,2006,18725000
MINNESOTA,27,WABASHA,157,2002,11988000
ILLINOIS,17,STARK,175,2003,16135000
VIRGINIA,51,KING WILLIAM,101,2005,1806000
OHIO,39,COSHOCTON,31,2001,2687700
INDIANA,18,JENNINGS,79,2005,5649500
WISCONSIN,55,EAU CLAIRE,35,2013,4731000
NORTH CAROLINA,37,HERTFORD,91,2013,1115000
IOWA,19,HUMBOLDT,91,2000,20373000
INDIANA,18,DELAWARE,35,2006,9539400
NEBRASKA,31,GARDEN,69,2008,3785700
NEBRASKA,31,DAKOTA,43,2011,10792000
ALABAMA,1,MADISON,89,2016,5411000
TENNESSEE,47,BEDFORD,3,2014,1050000
PENNSYLVANIA,42,NORTHAMPTON,95,2002,1563400
MICHIGAN,26,CLINTON,37,2010,8780000
NORTH CAROLINA,37,SAMPSON,163,2007,3565000
MICHIGAN,26,LAPEER,87,2010,4390000
INDIANA,18,VANDERBURGH,163,2015,4460000
INDIANA,18,MIAMI,103,2018,11100000
ILLINOIS,17,WHITESIDE,195,2012,34745000
KENTUCKY,21,LOGAN,141,2011,8872000
TENNESSEE,47,LAWRENCE,99,2004,1690000
MINNESOTA,27,DODGE,39,2007,21313600
ILLINOIS,17,MORGAN,137,2018,29639000
GEORGIA,13,SEMINOLE,253,2017,2268000
OHIO,39,DELAWARE,41,2000,6391100
IOWA,19,MARION,125,2001,9319000
MINNESOTA,27,WINONA,169,2014,13081000
OHIO,39,FULTON,51,2002,8621100
NEBRASKA,31,DAKOTA,43,2014,11432000
OHIO,39,CLARK,23,2010,10650000
IOWA,19,PAGE,145,2000,13508000
MISSOURI,29,SCOTLAND,199,2007,5725000
IOWA,19,SAC,161,2000,19858000
NEBRASKA,31,MERRICK,121,2006,21150000
KANSAS,20,HODGEMAN,83,2003,1215000
ILLINOIS,17,MONTGOMERY,135,2004,30172700
NEBRASKA,31,DAWSON,47,2019,39377000
MICHIGAN,26,CALHOUN,25,2006,9980000
OHIO,39,MIAMI,109,2014,12737000
NEBRASKA,31,KNOX,107,2010,20932000
WYOMING,56,GOSHEN,15,2004,4514000
OKLAHOMA,40,KAY,71,2008,2119000
KENTUCKY,21,CALLOWAY,35,2000,3862700
ILLINOIS,17,CLINTON,27,2003,9715500
IOWA,19,MONONA,133,2003,22000000
NEW YORK,36,ONEIDA,65,2004,2924200
ILLINOIS,17,BROWN,9,2013,7420000
INDIANA,18,MORGAN,109,2003,6490700
OHIO,39,WOOD,173,2006,13382100
NEBRASKA,31,DIXON,51,2006,10328400
DELAWARE,10,SUSSEX,5,2009,13250000
WISCONSIN,55,MARATHON,73,2008,7980000
WISCONSIN,55,PORTAGE,97,2012,4060000
ILLINOIS,17,VERMILION,183,2016,45786000
MISSISSIPPI,28,COAHOMA,27,2012,7134000
MARYLAND,24,CAROLINE,11,2011,4340000
KENTUCKY,21,WAYNE,231,2017,1019000
ARKANSAS,5,MONROE,95,2012,6210000
IOWA,19,IDA,93,2011,24010000
MICHIGAN,26,CALHOUN,25,2005,9290000
IOWA,19,LEE,111,2019,12076000
SOUTH DAKOTA,46,HUGHES,65,2005,1543000
MICHIGAN,26,TUSCOLA,157,2013,13200000
KENTUCKY,21,HICKMAN,105,2004,6689800
PENNSYLVANIA,42,MONTOUR,93,2000,1085600
MINNESOTA,27,HENNEPIN,53,2006,1768500
GEORGIA,13,SEMINOLE,253,2018,2009000
OHIO,39,FAIRFIELD,45,2015,10050000
NEW YORK,36,JEFFERSON,45,2017,2854000
MISSOURI,29,BOONE,19,2017,3799000
INDIANA,18,HAMILTON,57,2000,8289100
MINNESOTA,27,CHIPPEWA,23,2005,25203200
SOUTH DAKOTA,46,CLAY,27,2008,14240000
NEBRASKA,31,HALL,79,2019,33459000
GEORGIA,13,CALHOUN,37,2015,2052000
MISSOURI,29,AUDRAIN,7,2019,15922000
NEBRASKA,31,CUSTER,41,2001,30670200
INDIANA,18,PORTER,127,2010,10648000
ILLINOIS,17,WILL,197,2017,16983000
WISCONSIN,55,KEWAUNEE,61,2007,3220000
MINNESOTA,27,BROWN,15,2016,29478000
KANSAS,20,CHEROKEE,21,2012,2820000
KENTUCKY,21,CHRISTIAN,47,2003,10612800
MISSISSIPPI,28,CARROLL,15,2009,1014000
INDIANA,18,NOBLE,113,2001,7946300
MINNESOTA,27,CHIPPEWA,23,2003,21006900
NEBRASKA,31,KEYA PAHA,103,2006,1024800
NEBRASKA,31,PHELPS,137,2015,38833000
TEXAS,48,MATAGORDA,321,2014,3608000
WISCONSIN,55,CLARK,19,2009,6830000
ILLINOIS,17,HENDERSON,71,2001,12927600
MARYLAND,24,SOMERSET,39,2013,2300000
OHIO,39,HOLMES,75,2017,2650000
MISSOURI,29,NODAWAY,147,2012,11095000
NEBRASKA,31,JOHNSON,97,2002,1567800
WISCONSIN,55,RUSK,107,2010,2100000
OHIO,39,ROSS,141,2019,8200000
MISSOURI,29,PLATTE,165,2017,6778000
NORTH DAKOTA,38,LA MOURE,45,2012,23843000
PENNSYLVANIA,42,CLARION,31,2011,1350000
KANSAS,20,LABETTE,99,2007,2848000
MISSOURI,29,SCOTT,201,2003,11582000
SOUTH CAROLINA,45,CLARENDON,27,2011,2595000
NEBRASKA,31,DOUGLAS,55,2003,3455900
VIRGINIA,51,ACCOMACK,1,2013,3683000
IOWA,19,FRANKLIN,69,2018,39592000
MINNESOTA,27,MARSHALL,89,2012,4104000
PENNSYLVANIA,42,NORTHUMBERLAND,97,2004,4721100
ILLINOIS,17,LOGAN,107,2005,29059200
TEXAS,48,BEE,25,2000,1996000
INDIANA,18,ADAMS,1,2004,10416600
ILLINOIS,17,CARROLL,15,2016,33769000
SOUTH CAROLINA,45,CLARENDON,27,2014,3259000
SOUTH DAKOTA,46,HYDE,69,2004,2998000
PENNSYLVANIA,42,SCHUYLKILL,107,2019,3476000
NORTH CAROLINA,37,PASQUOTANK,139,2012,3415000
IOWA,19,AUDUBON,9,2015,20520000
ILLINOIS,17,DE KALB,37,2019,29112000
NEW YORK,36,NIAGARA,63,2003,2418000
ILLINOIS,17,PEORIA,143,2001,18014400
KANSAS,20,NEOSHO,133,2002,1794000
ILLINOIS,17,LAWRENCE,101,2015,11979000
ILLINOIS,17,PIKE,149,2007,27112800
NEW JERSEY,34,SALEM,33,2011,2445000
NORTH CAROLINA,37,BERTIE,15,2004,1950000
INDIANA,18,ST. JOSEPH,141,2009,11810000
IDAHO,16,OWYHEE,73,2009,3315000
IOWA,19,HANCOCK,81,2001,23072000
PENNSYLVANIA,42,NORTHAMPTON,95,2014,4247000
INDIANA,18,GIBSON,51,2000,16423400
MISSISSIPPI,28,LOWNDES,87,2015,1514000
MINNESOTA,27,BENTON,9,2011,4245000
ILLINOIS,17,ALEXANDER,3,2000,1918200
WISCONSIN,55,WAUKESHA,133,2012,2320000
OHIO,39,COSHOCTON,31,2015,3320000
MISSOURI,29,ADAIR,1,2019,2447000
NEBRASKA,31,JOHNSON,97,2009,7472000
IOWA,19,LEE,111,2001,8851000
INDIANA,18,MORGAN,109,2017,6550000
MISSOURI,29,CLAY,47,2017,2297000
ILLINOIS,17,BOND,5,2009,8352000
IOWA,19,DELAWARE,55,2019,39520000
NEBRASKA,31,PAWNEE,133,2009,5387000
TEXAS,48,LAMB,279,2014,5028000
INDIANA,18,HENRY,65,2008,11538000
MISSOURI,29,LINCOLN,113,2003,4596000
IOWA,19,PLYMOUTH,149,2017,40715000
INDIANA,18,WARRICK,173,2003,2490300
KENTUCKY,21,MERCER,167,2013,1210000
ILLINOIS,17,CUMBERLAND,35,2005,10213600
KANSAS,20,ANDERSON,3,2010,3849000
OHIO,39,SHELBY,149,2002,3977500
MICHIGAN,26,CALHOUN,25,2003,8770000
NEBRASKA,31,DUNDY,57,2002,10060000
LOUISIANA,22,TENSAS,107,2005,5100000
CALIFORNIA,6,SACRAMENTO,67,2010,3250000
IOWA,19,HUMBOLDT,91,2014,24640000
SOUTH DAKOTA,46,BON HOMME,9,2007,8908000
MINNESOTA,27,HOUSTON,55,2019,9318000
WISCONSIN,55,VERNON,123,2014,8631000
NEBRASKA,31,HALL,79,2003,34646200
PENNSYLVANIA,42,YORK,133,2012,9428000
ARKANSAS,5,ASHLEY,3,2014,4255000
ARKANSAS,5,MILLER,91,2002,1482000
IOWA,19,UNION,175,2008,8000000
MISSOURI,29,SHELBY,205,2014,10228000
INDIANA,18,VANDERBURGH,163,2017,5800000
NORTH DAKOTA,38,RICHLAND,77,2016,51408000
KENTUCKY,21,MARION,155,2008,1481000
IOWA,19,KOSSUTH,109,2008,53900000
INDIANA,18,VERMILLION,165,2015,6250000
VIRGINIA,51,KING WILLIAM,101,2017,1706000
IOWA,19,EMMET,63,2015,24462000
MINNESOTA,27,NOBLES,105,2013,35532000
MICHIGAN,26,LIVINGSTON,93,2017,2640000
INDIANA,18,SPENCER,147,2015,8760000
OHIO,39,CHAMPAIGN,21,2018,16300000
MINNESOTA,27,RICE,131,2010,16198000
OHIO,39,MEDINA,103,2019,1950000
VIRGINIA,51,ROCKINGHAM,165,2018,1619000
MICHIGAN,26,TUSCOLA,157,2004,12050000
MISSOURI,29,LINN,115,2001,1791000
MISSOURI,29,WARREN,219,2009,2288000
MICHIGAN,26,CLINTON,37,2004,8100000
INDIANA,18,FULTON,49,2016,15900000
SOUTH DAKOTA,46,CAMPBELL,21,2016,8999000
INDIANA,18,JASPER,73,2002,20521400
WISCONSIN,55,WOOD,141,2008,3520000
INDIANA,18,HUNTINGTON,69,2004,10165000
LOUISIANA,22,MOREHOUSE,67,2003,10520000
SOUTH DAKOTA,46,SPINK,115,2002,12403000
INDIANA,18,CLARK,19,2015,2480000
KANSAS,20,REPUBLIC,157,2009,11250000
TENNESSEE,47,HAYWOOD,75,2014,6293000
MINNESOTA,27,PINE,115,2008,1180000
TENNESSEE,47,DYER,45,2002,2960000
OKLAHOMA,40,MCCURTAIN,89,2012,1373000
TEXAS,48,CARSON,65,2004,1977000
ALABAMA,1,LIMESTONE,83,2004,1425000
MINNESOTA,27,STEARNS,145,2001,15743400
PENNSYLVANIA,42,UNION,119,2000,1979900
IOWA,19,CEDAR,31,2010,27990000
NEBRASKA,31,PIERCE,139,2003,17152800
IOWA,19,CLAY,41,2018,22496000
MINNESOTA,27,WRIGHT,171,2002,9881300
WISCONSIN,55,MONROE,81,2002,6865000
NEBRASKA,31,PLATTE,141,2012,29458000
PENNSYLVANIA,42,BUCKS,17,2006,1274000
KANSAS,20,LABETTE,99,2018,3374700
SOUTH DAKOTA,46,MARSHALL,91,2013,14590000
INDIANA,18,SPENCER,147,2009,8540000
NEBRASKA,31,KEITH,101,2016,17659000
NEW JERSEY,34,SALEM,33,2001,1382000
INDIANA,18,PULASKI,131,2010,18401000
MISSISSIPPI,28,SUNFLOWER,133,2017,6815000
OHIO,39,COSHOCTON,31,2018,4000000
INDIANA,18,PULASKI,131,2016,15400000
PENNSYLVANIA,42,LEBANON,75,2014,5425000
PENNSYLVANIA,42,WESTMORELAND,129,2007,2565000
MISSOURI,29,MISSISSIPPI,133,2013,11017000
KANSAS,20,SEDGWICK,173,2014,5916000
KENTUCKY,21,MCCRACKEN,145,2010,1501000
TEXAS,48,PARMER,369,2009,16423400
MINNESOTA,27,RENVILLE,129,2000,37951600
MISSISSIPPI,28,WASHINGTON,151,2013,18139000
NEBRASKA,31,WASHINGTON,177,2014,13100000
KANSAS,20,JACKSON,85,2017,4525000
IOWA,19,LUCAS,117,2015,5110000
ILLINOIS,17,MASSAC,127,2009,3060000
KANSAS,20,GRAY,69,2011,10770000
INDIANA,18,RUSH,139,2016,20300000
NORTH CAROLINA,37,LENOIR,107,2018,2479000
TEXAS,48,BEE,25,2017,1731000
MISSOURI,29,LAWRENCE,109,2016,1508000
ILLINOIS,17,WINNEBAGO,201,2012,9862000
COLORADO,8,SEDGWICK,115,2007,6490000
PENNSYLVANIA,42,YORK,133,2007,11304000
NEBRASKA,31,CHEYENNE,33,2006,2801200
NEBRASKA,31,MERRICK,121,2009,24116000
TENNESSEE,47,LAKE,95,2000,2330000
SOUTH CAROLINA,45,DILLON,33,2017,3025000
WISCONSIN,55,BARRON,5,2015,10634000
TENNESSEE,47,WEAKLEY,183,2019,13880000
ILLINOIS,17,MACOUPIN,117,2012,17703000
NEBRASKA,31,DAKOTA,43,2010,11383000
INDIANA,18,CLAY,21,2014,12000000
INDIANA,18,VANDERBURGH,163,2000,6290300
TENNESSEE,47,LINCOLN,103,2017,2640000
KENTUCKY,21,PULASKI,199,2014,2059000
INDIANA,18,PUTNAM,133,2019,12450000
MISSOURI,29,CLINTON,49,2011,5538000
GEORGIA,13,MACON,193,2009,1141000
WISCONSIN,55,LA CROSSE,63,2010,4685000
IOWA,19,CLARKE,39,2008,3500000
CALIFORNIA,6,SOLANO,95,2000,3580000
NEBRASKA,31,CUMING,39,2011,29090000
MISSOURI,29,PEMISCOT,155,2000,2788000
IOWA,19,CEDAR,31,2016,34615000
MINNESOTA,27,RICE,131,2000,11172000
NEBRASKA,31,PLATTE,141,2019,42078000
NORTH DAKOTA,38,SARGENT,81,2011,9279000
ILLINOIS,17,PIKE,149,2006,23552000
MICHIGAN,26,INGHAM,65,2004,7150000
OHIO,39,MADISON,97,2016,16300000
OHIO,39,MONTGOMERY,113,2015,5040000
IOWA,19,BENTON,11,2011,32300000
MARYLAND,24,TALBOT,41,2009,4150000
IOWA,19,BOONE,15,2014,29672000
SOUTH CAROLINA,45,DARLINGTON,31,2000,1039700
MICHIGAN,26,EATON,45,2008,7250000
IOWA,19,HAMILTON,79,2016,43574000
KANSAS,20,PHILLIPS,147,2018,7281000
GEORGIA,13,COLQUITT,71,2013,1353000
KANSAS,20,MORTON,129,2014,3554100
SOUTH DAKOTA,46,CLAY,27,2000,10599000
INDIANA,18,GREENE,55,2001,7499500
INDIANA,18,STARKE,149,2010,9312000
GEORGIA,13,MILLER,201,2016,2659000
NORTH CAROLINA,37,YADKIN,197,2012,1392000
OHIO,39,LICKING,89,2009,8030000
NORTH DAKOTA,38,EMMONS,29,2002,1275000
CALIFORNIA,6,SOLANO,95,2003,1105000
KENTUCKY,21,HICKMAN,105,2012,3549000
INDIANA,18,MARTIN,101,2018,3200000
PENNSYLVANIA,42,SNYDER,109,2001,1316800
IOWA,19,HANCOCK,81,2019,37779000
INDIANA,18,JOHNSON,81,2010,7192000
IOWA,19,DICKINSON,59,2017,17620000
ARKANSAS,5,CHICOT,17,2001,1095000
MINNESOTA,27,MILLE LACS,95,2011,1695000
NEW MEXICO,35,CURRY,9,2004,1237500
SOUTH CAROLINA,45,DARLINGTON,31,2015,1220000
KANSAS,20,REPUBLIC,157,2005,8458000
MICHIGAN,26,MECOSTA,107,2006,2170000
KANSAS,20,WASHINGTON,201,2009,6300000
PENNSYLVANIA,42,LEHIGH,77,2019,4110000
NORTH CAROLINA,37,GREENE,79,2013,1410000
MINNESOTA,27,WADENA,159,2015,2424000
TEXAS,48,JOHNSON,251,2016,1050000
OHIO,39,STARK,151,2017,3788000
ILLINOIS,17,JERSEY,83,2016,11378000
WISCONSIN,55,JEFFERSON,55,2001,9300000
INDIANA,18,BENTON,7,2017,24100000
OHIO,39,PERRY,127,2009,2720000
NEBRASKA,31,HARLAN,83,2002,7065000
NEBRASKA,31,YORK,185,2016,44414000
MINNESOTA,27,MAHNOMEN,87,2003,1624000
INDIANA,18,PERRY,123,2017,1850000
WISCONSIN,55,SHEBOYGAN,117,2016,5424000
IOWA,19,CHEROKEE,35,2014,27650000
MISSOURI,29,LAFAYETTE,107,2016,19098000
ARKANSAS,5,CRITTENDEN,35,2014,1610000
KANSAS,20,CLOUD,29,2004,2056000
IOWA,19,GRUNDY,75,2008,27900000
WISCONSIN,55,GREEN LAKE,47,2004,5220000
MINNESOTA,27,SHERBURNE,141,2009,3683000
COLORADO,8,SEDGWICK,115,2014,8225000
NEBRASKA,31,NANCE,125,2005,11730200
NEBRASKA,31,COLFAX,37,2002,10677900
NORTH CAROLINA,37,WAYNE,191,2007,3292000
ILLINOIS,17,MACOUPIN,117,2007,35168000
MICHIGAN,26,JACKSON,75,2007,5900000
NORTH CAROLINA,37,STANLY,167,2014,1620000
NEBRASKA,31,NUCKOLLS,129,2016,20674000
NEBRASKA,31,YORK,185,2000,30451000
MINNESOTA,27,SHERBURNE,141,2014,2537000
WISCONSIN,55,FOND DU LAC,39,2009,10250000
NEW YORK,36,CAYUGA,11,2018,7122000
LOUISIANA,22,SAINT LANDRY,97,2000,2660000
MICHIGAN,26,SAGINAW,145,2013,14300000
IOWA,19,LOUISA,115,2013,13664000
INDIANA,18,DUBOIS,37,2001,9736500
SOUTH DAKOTA,46,GREGORY,53,2016,5975000
TEXAS,48,LAMB,279,2013,7653000
WISCONSIN,55,WASHINGTON,131,2017,3769000
WISCONSIN,55,BROWN,9,2004,2010000
INDIANA,18,CLAY,21,2012,3750000
NORTH DAKOTA,38,GRAND FORKS,35,2010,11950000
ILLINOIS,17,BOONE,7,2016,13369000
MISSOURI,29,SULLIVAN,211,2006,1400000
GEORGIA,13,SEMINOLE,253,2009,2170000
OHIO,39,LUCAS,95,2017,3800000
INDIANA,18,CLAY,21,2010,9482000
MINNESOTA,27,RENVILLE,129,2007,43239000
GEORGIA,13,COLQUITT,71,2009,1033000
VIRGINIA,51,SOUTHAMPTON,175,2008,1020900
MINNESOTA,27,WRIGHT,171,2000,9585000
KANSAS,20,DOUGLAS,45,2011,2260000
OHIO,39,LUCAS,95,2013,4361000
PENNSYLVANIA,42,MERCER,85,2016,4063000
IOWA,19,WINNEBAGO,189,2016,27213000
NEBRASKA,31,THURSTON,173,2006,11269800
ARKANSAS,5,PRAIRIE,117,2009,1076000
INDIANA,18,BARTHOLOMEW,5,2005,9662700
INDIANA,18,MORGAN,109,2000,7682200
IOWA,19,HARRISON,85,2011,30750000
SOUTH CAROLINA,45,WILLIAMSBURG,89,2013,2334000
MINNESOTA,27,FILLMORE,45,2015,31821000
MICHIGAN,26,BRANCH,23,2017,12400000
INDIANA,18,ORANGE,117,2007,3609600
MINNESOTA,27,WASECA,161,2010,21424000
VIRGINIA,51,NORTHUMBERLAND,133,2016,1772000
INDIANA,18,DUBOIS,37,2011,8780000
SOUTH DAKOTA,46,DAVISON,35,2003,8940000
IOWA,19,POCAHONTAS,151,2005,32260000
MICHIGAN,26,ALLEGAN,5,2012,7978000
ILLINOIS,17,OGLE,141,2019,39009000
TENNESSEE,47,FAYETTE,47,2017,2420000
SOUTH DAKOTA,46,HAND,59,2009,17415000
KANSAS,20,DOUGLAS,45,2008,2850000
ILLINOIS,17,BROWN,9,2014,7843000
OHIO,39,MADISON,97,2003,13883600
INDIANA,18,DECATUR,31,2013,14198000
INDIANA,18,HENDRICKS,63,2008,7953000
COLORADO,8,SEDGWICK,115,2017,9245000
NORTH DAKOTA,38,WALSH,99,2018,5340000
NEW YORK,36,OTSEGO,77,2016,1184000
KENTUCKY,21,SHELBY,211,2009,2145000
VIRGINIA,51,VIRGINIA BEACH CITY,810,2014,1060000
ARKANSAS,5,CHICOT,17,2010,4019000
MISSOURI,29,AUDRAIN,7,2012,3005000
MISSOURI,29,RAY,177,2010,4071000
TEXAS,48,PARMER,369,2013,7628400
COLORADO,8,WELD,123,2006,11332000
TENNESSEE,47,HAYWOOD,75,2002,1160000
ILLINOIS,17,LEE,103,2017,49646000
IOWA,19,FLOYD,67,2010,25870000
ILLINOIS,17,MACOUPIN,117,2013,31645000
KANSAS,20,SHAWNEE,177,2000,3563000
MICHIGAN,26,SAGINAW,145,2006,12300000
MISSOURI,29,MONITEAU,135,2013,1394000
NEW YORK,36,MONROE,55,2010,3829000
ARKANSAS,5,DESHA,41,2015,5800000
TEXAS,48,MOORE,341,2009,12212000
NORTH CAROLINA,37,BEAUFORT,13,2013,7470000
MISSISSIPPI,28,SUNFLOWER,133,2014,5270000
MARYLAND,24,CARROLL,13,2003,3911800
MINNESOTA,27,LYON,83,2014,27643000
NORTH CAROLINA,37,WAYNE,191,2004,3215000
ILLINOIS,17,CALHOUN,13,2010,3602000
NEBRASKA,31,WASHINGTON,177,2017,17470000
ILLINOIS,17,RANDOLPH,157,2014,12009000
DELAWARE,10,SUSSEX,5,2014,20290000
ILLINOIS,17,SCOTT,171,2017,9640000
MISSOURI,29,NODAWAY,147,2003,11636000
OHIO,39,COLUMBIANA,29,2012,2625000
NORTH DAKOTA,38,EDDY,27,2014,2948000
KENTUCKY,21,LIVINGSTON,139,2010,1016000
WISCONSIN,55,MARATHON,73,2006,6440000
ILLINOIS,17,CLAY,25,2009,8755200
TENNESSEE,47,LAWRENCE,99,2007,1320000
MISSOURI,29,KNOX,103,2003,4538000
TEXAS,48,NAVARRO,349,2004,1076000
OHIO,39,CRAWFORD,33,2019,11450000
WISCONSIN,55,LA CROSSE,63,2009,4740000
MISSOURI,29,LAFAYETTE,107,2008,15640000
NEBRASKA,31,VALLEY,175,2003,11198600
IOWA,19,JACKSON,97,2000,12653000
OHIO,39,MIAMI,109,2008,9370000
MARYLAND,24,KENT,29,2003,5308800
ILLINOIS,17,WOODFORD,203,2000,21488000
ILLINOIS,17,ADAMS,1,2010,19375000
MICHIGAN,26,MIDLAND,111,2007,3340000
ILLINOIS,17,JEFFERSON,81,2014,8522000
LOUISIANA,22,CONCORDIA,29,2001,4230000
MISSOURI,29,BUTLER,23,2014,4582000
ILLINOIS,17,OGLE,141,2005,29996200
IOWA,19,EMMET,63,2012,19591000
IOWA,19,BOONE,15,2000,21614000
INDIANA,18,BOONE,11,2013,18505000
KENTUCKY,21,UNION,225,2016,13070000
SOUTH CAROLINA,45,FLORENCE,41,2017,2746000
MARYLAND,24,ST MARYS,37,2004,1221900
IOWA,19,HARRISON,85,2009,34833000
IOWA,19,GUTHRIE,77,2003,14200000
MISSOURI,29,FRANKLIN,71,2005,1694000
IOWA,19,LOUISA,115,2016,16754000
COLORADO,8,WELD,123,2016,11570000
IOWA,19,WINNESHIEK,191,2008,22800000
OHIO,39,DEFIANCE,39,2002,5722400
NEBRASKA,31,SAUNDERS,155,2014,33014000
ILLINOIS,17,CLAY,25,2005,8850800
MISSOURI,29,LINCOLN,113,2005,3555000
MICHIGAN,26,ST CLAIR,147,2017,3050000
OHIO,39,PREBLE,135,2004,12755000
SOUTH DAKOTA,46,BON HOMME,9,2000,8854000
SOUTH DAKOTA,46,BON HOMME,9,2015,17577000
LOUISIANA,22,SAINT LANDRY,97,2008,1200000
LOUISIANA,22,MADISON,65,2003,10190000
NORTH CAROLINA,37,BEAUFORT,13,2005,6255000
TEXAS,48,BELL,27,2013,5421000
KANSAS,20,JEFFERSON,87,2014,6641000
MISSOURI,29,VERNON,217,2016,8803000
NEW YORK,36,LEWIS,49,2012,1218000
IOWA,19,GRUNDY,75,2014,28278000
KANSAS,20,DECATUR,39,2010,11180000
TEXAS,48,WILLIAMSON,491,2019,9050000
MISSOURI,29,AUDRAIN,7,2000,9477000
KENTUCKY,21,BRECKINRIDGE,27,2012,1300000
ARKANSAS,5,DREW,43,2016,2540000
MICHIGAN,26,GRATIOT,57,2004,8650000
OHIO,39,MEDINA,103,2013,2798000
NEBRASKA,31,BUTLER,23,2006,18314500
OREGON,41,MALHEUR,45,2006,3190600
ARKANSAS,5,CROSS,37,2015,1512000
NEBRASKA,31,GOSPER,73,2006,11272500
NORTH DAKOTA,38,EDDY,27,2017,3697000
SOUTH DAKOTA,46,BRULE,15,2003,2783000
MICHIGAN,26,KENT,81,2006,5000000
ILLINOIS,17,HENRY,73,2006,37209600
NEBRASKA,31,NEMAHA,127,2011,12381000
ILLINOIS,17,WABASH,185,2003,5546000
WISCONSIN,55,ROCK,105,2008,22140000
NORTH CAROLINA,37,GREENE,79,2019,1252000
WISCONSIN,55,GREEN LAKE,47,2009,6380000
MICHIGAN,26,ISABELLA,73,2017,5170000
INDIANA,18,KNOX,83,2007,23638300
TEXAS,48,MCLENNAN,309,2015,4303000
ILLINOIS,17,WINNEBAGO,201,2019,15401000
PENNSYLVANIA,42,NORTHAMPTON,95,2017,3655000
TEXAS,48,BELL,27,2004,5898000
NORTH DAKOTA,38,STUTSMAN,93,2019,26559000
TEXAS,48,COLORADO,89,2017,1148000
NEBRASKA,31,SCOTTS BLUFF,157,2005,12397500
OHIO,39,WAYNE,169,2002,3280600
ILLINOIS,17,MCDONOUGH,109,2019,25246000
ILLINOIS,17,IROQUOIS,75,2002,48246100
IOWA,19,RINGGOLD,159,2006,6361000
KANSAS,20,POTTAWATOMIE,149,2013,5710000
IOWA,19,HARDIN,83,2006,33527000
WISCONSIN,55,FOND DU LAC,39,2000,9914000
KANSAS,20,KIOWA,97,2006,3701200
IOWA,19,POLK,153,2004,17240000
KANSAS,20,RENO,155,2002,3242000
SOUTH DAKOTA,46,CLAY,27,2017,18071000
